Index,0 [STRING] [0x0],1 [BYTE] [0x10],2 [STRING] [0x4],3 [BYTE] [0x11],4 [BYTE] [0x12],5 [BYTE] [0x13],6 [BYTE] [0x14],7 [BYTE] [0x15],8 [STRING] [0x8],9 [STRING] [0xC],10 [USHORT] [0x24],11 [USHORT] [0x26],12 [UBYTE] [0x28],13 [UINT] [0x18],14 [UBYTE] [0x29],15 [INT] [0x1C],16 [INT] [0x20]
2001043,"泰坦之土",0,"タイタンの黄土",0,0,1,0,0,"土狱主宰之土，熔岩中融入了大地的愤怒。","",21464,1,1,66656,3,83,85
2001044,"泰坦之土",0,"タイタンの黄土",0,0,1,0,0,"土狱主宰之土，熔岩中融入了大地的愤怒。","",21464,1,1,66657,3,83,85
2001045,"泰坦之土",0,"タイタンの黄土",0,0,1,0,0,"土狱主宰之土，熔岩中融入了大地的愤怒。","",21464,1,1,66658,3,83,85
2001046,"泰坦之土",0,"タイタンの黄土",0,0,1,0,0,"土狱主宰之土，熔岩中融入了大地的愤怒。","",21464,1,1,66659,3,83,85
2001047,"泰坦之土",0,"タイタンの黄土",0,0,1,0,0,"土狱主宰之土，熔岩中融入了大地的愤怒。","",21464,1,1,66660,3,83,85
2001048,"泰坦之土",0,"タイタンの黄土",0,0,1,0,0,"土狱主宰之土，熔岩中融入了大地的愤怒。","",21464,1,1,66661,3,83,85
2001049,"泰坦之土",0,"タイタンの黄土",0,0,1,0,0,"土狱主宰之土，熔岩中融入了大地的愤怒。","",21464,1,1,66662,3,83,85
2001050,"泰坦之土",0,"タイタンの黄土",0,0,1,0,0,"土狱主宰之土，熔岩中融入了大地的愤怒。","",21464,1,1,66663,3,83,85
2001051,"圣人泪水",0,"ダナフェンの聖水",0,0,1,0,0,"从圣人泪采取的泉水。","",22614,0,99,0,0,83,85
2001052,"青磷机关部件",0,"青燐機関の部品",0,0,1,0,0,"从废弃的魔导先锋上拆下来的零件。","",20953,0,99,0,0,83,85
2001053,"毒蘑菇孢子",0,"毒キノコの胞子",0,0,1,0,0,"要解开毒蘑菇的剧毒，通常它们的孢子是最好的材料。","",25407,0,99,0,0,83,85
2001054,"鹈鹕蛋",0,"ペリカンの卵",0,0,1,0,0,"卢恩人最喜欢的食物，只要他们在偷蛋时别变成母鸟的盘中餐。","",25251,0,99,0,0,83,85
2001055,"妖精族的遗物",0,"シルフ族の遺品",0,0,1,0,0,"可怜的妖精看来是被同族杀死的……","",26001,0,99,0,0,83,85
2001056,"巨像兵的魂石",0,"石兵のソウルストーン",0,0,1,0,0,"巨像兵心脏部位的石头，里面注有强力的魔法。","",21202,0,99,0,0,83,85
2001057,"接雨草花蜜",0,"レインキャッチャーの蜜",0,0,1,0,0,"鸟儿虫儿都喜欢，香甜的花蜜。","",25105,0,99,0,0,83,85
2001058,"帝国军认证密钥",0,"",0,0,1,0,0,"能够解除帝国军安全认证的钥匙。","",26014,1,1,0,0,83,85
2001059,"37式炸药",0,"",0,0,1,0,0,"帝国历37年开发出的小型携带式炸药。","",21003,1,1,0,0,83,85
2001060,"帝国军认证密钥",0,"",0,0,1,0,0,"能够解除帝国军安全认证的钥匙。","",26014,1,99,0,0,83,85
2001061,"以太测量仪",0,"",0,0,1,0,0,"测量周围以太分布的仪器。","",21003,1,1,66597,3,83,85
2001062,"以太测量仪",0,"",0,0,1,0,0,"测量周围以太分布的仪器。","",21003,1,1,66598,3,83,85
2001063,"以太测量仪",0,"",0,0,1,0,0,"测量周围以太分布的仪器。","",21003,1,1,66599,3,83,85
2001064,"以太测量仪",0,"",0,0,1,0,0,"测量周围以太分布的仪器。","",21003,1,1,66600,3,83,85
2001065,"帝国军认证密钥",0,"",0,0,1,0,0,"能够解除帝国军安全认证的钥匙。","",26014,1,1,0,0,83,85
2001066,"37式炸药",0,"",0,0,1,0,0,"帝国历37年开发出的小型携带式炸药。","",21003,1,1,0,0,83,85
2001067,"拂晓血盟成员的遗体",0,"暁の血盟員の遺体",0,0,1,0,0,"拂晓血盟的同伴，永远活在我们心里。","",26024,1,3,66412,3,83,85
2001068,"守护天糖果",0,"",0,0,1,0,0,"用于庆祝守护天节的糖果，保持了很多年的传统了。","",24067,1,4,66704,3,83,85
2001069,"守护天糖果",0,"",0,0,1,0,0,"用于庆祝守护天节的糖果，保持了很多年的传统了。","",24067,1,4,66700,3,83,85
2001070,"守护天糖果",0,"",0,0,1,0,0,"用于庆祝守护天节的糖果，保持了很多年的传统了。","",24067,1,4,66708,3,83,85
2001071,"灯油",0,"ランタンオイル",0,0,1,0,0,"冬贝利的提灯中所使用的灯油，可以用来代替润滑油使用。","",20661,1,99,0,0,83,85
2001072,"新鲜的泥沼陆鱼",0,"新鮮なマッドプギル",0,0,1,0,0,"刚打回来的新鲜陆鱼。","",25919,1,3,66714,3,83,85
2001073,"清澈的蝾螈油",0,"濁りなきサラマンダー油",0,0,1,0,0,"清澈透明的蝾螈油。","",22614,1,1,66714,3,83,85
2001074,"受损的芙·拉敏的歌声",0,"傷ついたフ・ラミンの歌声",0,0,1,0,0,"使用猫眼石制作的耳饰，出自天才雕金匠涅尔弗雷纳之手。上面有些伤痕。","",48511,1,1,66715,3,83,85
2001075,"装矿石的麻袋",0,"鉱石入りの麻袋",0,0,1,0,0,"装有各种矿石的麻袋。","",20406,1,1,66715,3,83,85
2001076,"芙·拉敏的歌声",0,"フ・ラミンの歌声",0,0,1,0,0,"使用猫眼石制作的耳饰，出自天才雕金匠涅尔弗雷纳之手。","",48511,1,1,66715,3,83,85
2001077,"本部迁移计划书",0,"本部移転計画書",0,0,1,0,0,"上面写有拂晓血盟本部搬迁的大体计划。","",25918,1,1,66716,3,83,85
2001078,"喀恩封魔石",0,"カルンの封魔石",0,0,1,0,0,"能够除魔的石材，在喀恩埋没圣堂中挖掘到。","",21208,1,1,66718,3,83,85
2001079,"24星司炸弹",0,"24オンズ爆弾",0,0,1,0,0,"重达24星司的土制炸弹。","",26015,1276,3,66719,3,83,85
2001080,"包装好的货物",0,"梱包された荷物",0,0,1,0,0,"从沙之家运出的货物。","",25916,1,4,66722,3,83,85
2001081,"高地茶叶",0,"ハイランド茶葉",0,0,1,0,0,"原产于阿巴拉提亚山脉高地地区的茶叶。","",25009,1,4,66723,3,83,85
2001082,"环线航空票",0,"",0,0,1,0,0,"高风飞行社发行的航空票，上面签着雷蒙多的名字。","",26153,1,1,66964,0,83,85
2001083,"干净的骨头",0,"",0,0,1,0,0,"新鲜的野兽大腿骨。","",22202,1,1,66826,3,83,85
2001084,"饥饿的小狗",0,"",0,0,1,0,0,"肚子空空的小狗。","",28550,1,1,66826,0,83,85
2001085,"×'救急キット（仮）",0,"",0,0,1,0,0,"","",25919,1,1,0,3,83,85
2001086,"长须豹的幼崽",0,"",0,0,1,0,0,"刚出生不久的小长须豹。","",28552,1,1,66827,0,83,85
2001087,"鞣革制的宝物地图",0,"",0,0,1,0,0,"古老的地图，应该记载着宝物的位置。<br>推荐等级：40级","",26151,1,1,0,0,83,85
2001088,"山羊革制的宝物地图",0,"",0,0,1,0,0,"古老的地图，应该记载着宝物的位置。<br>推荐等级：45级","",26151,1,1,0,0,83,85
2001089,"巨蟾蜍革制的宝物地图",0,"",0,0,1,0,0,"古老的地图，应该记载着宝物的位置。<br>推荐等级：50级","",26151,1,1,0,0,83,85
2001090,"野猪革制的宝物地图",0,"",0,0,1,0,0,"古老的地图，应该记载着宝物的位置。<br>推荐等级：50级","",26151,1,1,0,0,83,85
2001091,"毒蜥蜴革制的宝物地图",0,"",0,0,1,0,0,"古老的地图，应该记载着宝物的位置。<br>推荐状态：50级8人小队","",26151,1,1,0,0,83,85
2001092,"",0,"",0,0,1,0,0,"","",0,1276,1,0,0,83,85
2001093,"超高纯度土之水晶",0,"",0,0,1,0,0,"土属性的超高纯度水晶，地灵族用来召唤泰坦。","",20012,1,1,66735,3,83,85
2001094,"超高纯度水之水晶",0,"",0,0,1,0,0,"水属性的超高纯度水晶，鱼人族用来召唤利维亚桑。","",20008,1,1,66735,3,83,85
2001095,"超高纯度火之水晶",0,"",0,0,1,0,0,"火属性的超高纯度水晶，蜥蜴人族用来召唤伊弗利特。","",20007,1,1,66735,3,83,85
2001096,"超高纯度风之水晶",0,"",0,0,1,0,0,"风属性的超高纯度水晶，鸟人族用来召唤迦楼罗。","",20010,1,1,66735,3,83,85
2001097,"烈火灵砂",0,"",0,0,1,0,0,"高硬度火眼石的砂砾，带有火属性。","",21456,1,1,66736,3,83,85
2001098,"沃土灵砂",0,"",0,0,1,0,0,"高硬度土眼石的砂砾，带有土属性。","",21458,1,1,66736,3,83,85
2001099,"灵砂的货款",0,"",0,0,1,0,0,"支付给雕金匠行会的货款。","",26001,1,1,66736,3,83,85
2001100,"薰风灵砂",0,"",0,0,1,0,0,"高硬度风眼石的砂砾，带有风属性。","",21459,1,1,66737,3,83,85
2001101,"清水灵砂",0,"",0,0,1,0,0,"高硬度水眼石的砂砾，带有水属性。","",21457,1,1,66737,3,83,85
2001102,"席兹的胆汁",0,"",0,0,1,0,0,"从席兹身上提取的胆汁，小心别溅到身上。","",20681,1,1,66834,3,83,85
2001103,"鬼鮟鱇肝",0,"",0,0,1,0,0,"从鬼鮟鱇身上采取的肝脏，绝对不能吃。","",29002,1,1,66834,3,83,85
2001104,"魔界花的胃液",0,"",0,0,1,0,0,"从魔界花身体中采取的胃液，危险性非常高，绝对不要碰。","",20684,1,1,66834,3,83,85
2001105,"僵尸的腐肉",0,"",0,0,1,0,0,"从僵尸身上采取的腐肉，味道会让人有不舒服的感觉。","",25151,1,1,66834,3,83,85
2001106,"软糊怪刺身",0,"",0,0,1,0,0,"从软糊怪身上采取的生肉，柔软且有弹性，但是很危险。","",25156,1,1,66834,3,83,85
2001107,"违禁的梦想花",0,"",0,0,1,0,0,"绝对违法的植物，单是持有就已经很危险了。","",21651,1,1,66834,3,83,85
2001108,"奈莫的巧克力",0,"",0,0,1,0,0,"奈莫·麦莫薇亲手制作的巧克力。","",26107,1,1,66835,3,83,85
2001109,"散发香味的小盒子",0,"",0,0,1,0,0,"罗丝温投出的小盒子，散发着巧克力的香味。","",26107,1,1,66836,3,83,85
2001110,"赫·纳恩萨的小包裹",0,"",0,0,1,0,0,"包裹里面好像是锋利的刀具。","",25919,1,1,66746,0,83,85
2001111,"贝亚坦的小包裹",0,"",0,0,1,0,0,"包裹里面好像是细长的木工制品。","",25919,1,1,66746,0,83,85
2001112,"塞文利安的小包裹",0,"",0,0,1,0,0,"包裹里面好像有着大大小小各种药瓶。","",25919,1,1,66746,0,83,85
2001113,"火元精核心",0,"",0,0,1,0,0,"从火元精身上采取的核心，可以用来当引火装置。","",21261,1,2,66758,0,83,85
2001114,"精铁龟的甲壳",0,"",0,0,1,0,0,"只有巨大的精铁龟才能背动这么巨大结实的甲壳了。","",22261,1,1,66758,0,83,85
2001115,"蜥蜴人族的祭具",0,"",0,0,1,0,0,"蜥蜴人族在仪式上使用的祭具。","",21003,1,2,66768,0,83,85
2001116,"蜥蜴人族的供品",0,"",0,0,1,0,0,"蜥蜴人族在仪式上供奉的供品。","",25919,1,2,66768,0,83,85
2001117,"森林特产蔬菜",0,"",0,0,1,0,0,"原产自森林的一种蔬菜，虽然看上去和原种很接近，但是味道差了十万八千里。","",25207,1,8,66793,3,83,85
2001118,"魔界花的胆汁",0,"",0,0,1,0,0,"从魔界花身体中提取的胆汁，有种语言难以描述的恶臭。","",20667,1,1,66794,0,83,85
2001119,"树精的腐果",0,"",0,0,1,0,0,"从树精身上采取的果实，不过已经腐坏了，散发出一种腐坏的臭味。","",25304,1,1,66794,0,83,85
2001120,"席兹的毒液",0,"",0,0,1,0,0,"从席兹身上提取的毒液，刺激性的臭味非常呛人。","",20668,1,2,66794,0,83,85
2001121,"梦蟾蜍油",0,"",0,0,1,0,0,"梦蟾蜍分泌的黏液，据说能够提高乳根的效果。","",22636,1,4,66804,0,83,85
2001122,"优等乳根",0,"",0,0,1,0,0,"天然出产的优等乳根，其末梢处的价格非常高。","",25005,1,6,66813,0,83,85
2001123,"火神图腾",0,"",0,0,1,0,0,"小型的火神伊弗利特神像。","",21002,1,2,66783,0,83,85
2001124,"遗留的手册",0,"形見の手帳",0,0,1,0,0,"敏菲利亚的父亲沃伯顿所遗留的手册，上面记有反帝国活动家所调查的情报。","",26002,1,1,66729,3,83,85
2001125,"奇怪的纸片",0,"",0,0,1,0,0,"僵尸所拿着的奇怪纸片，散发着一股腐臭味。","",26151,1,1,66740,3,83,85
2001126,"超炸裂炸弹",0,"",0,0,1,0,0,"娜修·玛卡拉卡特制的炸弹。","",26015,1,1,66742,3,83,85
2001127,"泥泞的瓶子",0,"",0,0,1,0,0,"在泉水下发现的瓶子，上面沾满了污泥。","",25057,1,1,66743,3,83,85
2001128,"泥泞的石子",0,"",0,0,1,0,0,"在泉水下发现的小石子，上面沾满了污泥。","",21451,1,1,66743,3,83,85
2001129,"没有底的壶",0,"",0,0,1,0,0,"在泉水下发现的壶，壶底已经漏掉了。","",22603,1,1,66743,3,83,85
2001130,"装零钱的袋子",0,"",0,0,1,0,0,"装在奇怪的宝箱里的废品。","",25919,1,1,66747,0,83,85
2001131,"美丽的胡萝卜",0,"",0,0,1,0,0,"据说能够让吃掉胡萝卜的马匹更加美丽。","",25207,1,1,66829,3,83,85
2001132,"敏捷的胡萝卜",0,"",0,0,1,0,0,"据说能够让吃掉胡萝卜的马匹更加敏捷。","",25207,1,1,66830,3,83,85
2001133,"新鲜的胡萝卜",0,"",0,0,1,0,0,"赤血雄鸡农场所栽培出来的胡萝卜。","",25207,1,5,66831,3,83,85
2001134,"巨大的胡萝卜",0,"",0,0,1,0,0,"赤血雄鸡农场所栽培出来的巨大胡萝卜。","",25207,1,1,66831,3,83,85
2001135,"怪力的胡萝卜",0,"",0,0,1,0,0,"据说能够让吃掉胡萝卜的马匹更加具有力量。","",25207,1,1,66831,3,83,85
2001136,"铁笼的钥匙",0,"",0,0,1,0,0,"蜥蜴人族的铁笼的钥匙。","",25904,1,4,66756,4,83,85
2001137,"铁笼的钥匙",0,"",0,0,1,0,0,"蜥蜴人族的铁笼的钥匙。","",25904,1,1,66757,1,83,85
2001138,"清澈的药水",0,"",0,0,1,0,0,"清澈透明的药水。","",20601,1,4,66760,0,83,85
2001139,"风神的祭器",0,"",0,0,1,0,0,"使用鸟人族的骨头制作的祭器，令人毛骨悚然。","",25919,1,1,66731,0,83,85
2001140,"土神的祭器",0,"",0,0,1,0,0,"使用地灵族的骨头制作的祭器，令人毛骨悚然。","",25919,1,1,66732,0,83,85
2001141,"火神的祭器",0,"",0,0,1,0,0,"使用蜥蜴人族的骨头制作的祭器，令人毛骨悚然。","",25919,1,1,66733,0,83,85
2001142,"风神的祭器",0,"",0,0,1,0,0,"使用鸟人族的骨头制作的祭器，令人毛骨悚然。","",25919,1,1,66734,0,83,85
2001143,"土神的祭器",0,"",0,0,1,0,0,"使用地灵族的骨头制作的祭器，令人毛骨悚然。","",25919,1,1,66734,0,83,85
2001144,"火神的祭器",0,"",0,0,1,0,0,"使用蜥蜴人族的骨头制作的祭器，令人毛骨悚然。","",25919,1,1,66734,0,83,85
2001145,"风神的祭器",0,"",0,0,1,0,0,"使用鸟人族的骨头制作的祭器，令人毛骨悚然。","",25919,1,1,66845,0,83,85
2001146,"土神的祭器",0,"",0,0,1,0,0,"使用地灵族的骨头制作的祭器，令人毛骨悚然。","",25919,1,1,66845,0,83,85
2001147,"火神的祭器",0,"",0,0,1,0,0,"使用蜥蜴人族的骨头制作的祭器，令人毛骨悚然。","",25919,1,1,66845,0,83,85
2001148,"铁笼的钥匙",0,"",0,0,1,0,0,"蜥蜴人族的铁笼的钥匙。","",25904,1,3,66765,3,83,85
2001149,"坏掉的药瓶",0,"",0,0,1,0,0,"药瓶虽然已经坏掉了，但是还残留着浓重的臭味。","",25453,1,1,66747,0,83,85
2001150,"蝾螈油",0,"",0,0,1,0,0,"黏稠的蝾螈油。","",20645,1,1,66743,3,83,85
2001151,"圣火精炼过的武具",0,"",0,0,1,0,0,"被火神伊弗利特的圣火精炼过的武具。","",31817,1,4,66770,3,83,85
2001152,"圣火精炼过的武具",0,"",0,0,1,0,0,"被火神伊弗利特的圣火精炼过的武具。","",31817,1,5,66780,3,83,85
2001153,"识破鳞粉珠",0,"",0,0,1,0,0,"对蝴蝶的鳞粉施以幻术制成的珠子，有着能够识破变身的效果。","",26015,1766,3,66801,3,83,85
2001154,"识别鳞粉珠",0,"",0,0,1,0,0,"对蝴蝶的鳞粉施以幻术制成的珠子，有着能够识别变身的效果。","",26015,1766,3,66810,3,83,85
2001155,"看穿鳞粉珠",0,"",0,0,1,0,0,"对蝴蝶的鳞粉施以幻术制成的珠子，有着能够看穿完美变身的效果。","",26015,1766,3,66816,3,83,85
2001156,"白百合钥匙",0,"",0,0,1,0,0,"打开白百合门的钥匙。","",25902,1,99,0,0,83,85
2001157,"红蔷薇钥匙",0,"",0,0,1,0,0,"打开红蔷薇门的钥匙。","",25903,1,99,0,0,83,85
2001158,"桃树苗",0,"",0,0,1,0,0,"桃花树的幼苗，这种桃花只在特定时期开放。","",22633,1,3,66841,0,83,85
2001159,"桃花似锦",0,"",0,0,1,0,0,"装有桃花花瓣的布包，这种桃花只在特定时期开放。","",22640,1,3,66842,0,83,85
2001160,"桃花瓣",0,"",0,0,1,0,0,"桃花的花瓣，能够让人回想起有关艾德薇雅公主人偶的回忆。","",21294,1,3,66843,0,83,85
2001161,"水晶商人的小箱子",0,"",0,0,1,0,0,"装满了水晶的箱子。","",21003,1,3,66776,3,83,85
2001162,"水晶商人的大箱子",0,"",0,0,1,0,0,"装满了水晶的大箱子。","",21003,1,1,66776,3,83,85
2001163,"装有恶鬼南瓜的袋子",0,"",0,0,1,0,0,"装满了恶鬼南瓜的麻袋，这是食人魔南瓜的亚种。","",25919,1,5,66795,0,83,85
2001164,"灭火灰",0,"",0,0,1,0,0,"能够熄灭火焰的灰烬。","",25919,1,5,66763,3,83,85
2001165,"可爱的人偶",0,"",0,0,1,0,0,"已经失去了魔力，只是一个普通的人偶了。","",22630,1,1,66823,3,83,85
2001166,"砖像兵的碎片",0,"",0,0,1,0,0,"未知巨像兵的碎片。","",21202,1,1,66824,3,83,85
2001167,"褐色的药水",0,"",0,0,1,0,0,"用粘度很高的树汁做成的药水，是食虫植物大嘴草最讨厌的药。","",22643,1,3,66814,3,83,85
2001168,"哨兵的果实",0,"",0,0,1,0,0,"妖精领哨兵身上的果实。","",25304,1,3,66815,3,83,85
2001169,"森林深处的清水",0,"",0,0,1,0,0,"妖精领深处的特殊泉水。","",22614,1,3,66815,3,83,85
2001170,"铁笼的钥匙",0,"",0,0,1,0,0,"蜥蜴人族的铁笼的钥匙。","",25904,1,3,66785,3,83,85
2001171,"铁笼的钥匙",0,"",0,0,1,0,0,"蜥蜴人族的铁笼的钥匙。","",25904,1,3,66775,3,83,85
2001172,"猎人的猎具",0,"",0,0,1,0,0,"乌氏的猫魅族所使用的狩猎工具，经历了一代又一代的传承。","",21002,1,3,66766,0,83,85
2001173,"猎人的长枪",0,"",0,0,1,0,0,"乌氏的猫魅族所使用的狩猎工具，经历了一代又一代的传承。","",31825,1,1,66766,0,83,85
2001174,"猎人的弓箭",0,"",0,0,1,0,0,"乌氏的猫魅族所使用的狩猎工具，经历了一代又一代的传承。","",32208,1,1,66766,0,83,85
2001175,"啪啪鳞粉炸弹",0,"",0,0,1,0,0,"对蝴蝶的鳞粉施以幻术制成的炸弹。","",26015,1276,3,66808,3,83,85
2001176,"冰冷的清水",0,"",0,0,1,0,0,"黑衣森林中的泉水，冰冷而清澈。","",20662,1,1,66808,3,83,85
2001177,"魔法祭具",0,"",0,0,1,0,0,"坏妖精在仪式上使用的祭具。","",21002,1,2,66798,3,83,85
2001178,"树苗的树汁",0,"",0,0,1,0,0,"大嘴草最讨厌的液体，能够迫使其张开大嘴。","",25453,1,3,66796,3,83,85
2001179,"魔界花的胆汁球",0,"",0,0,1,0,0,"可以溶解任何物品的灭火液，非常非常臭。","",25453,1766,4,66799,3,83,85
2001180,"冰冷的清水",0,"",0,0,1,0,0,"黑衣森林中的泉水，冰冷而清澈。","",20662,1,4,66805,3,83,85
2001181,"冰冷的清水",0,"",0,0,1,0,0,"黑衣森林中的泉水，冰冷而清澈。","",20662,1843,3,66806,0,83,85
2001182,"森林深处的清水",0,"",0,0,1,0,0,"妖精领深处的特殊泉水。","",20662,1,3,66809,3,83,85
2001183,"魔界花的胃液",0,"",0,0,1,0,0,"可以溶解任何物品的灭火液，非常非常臭。","",25453,1,2,66817,3,83,85
2001184,"月光草",0,"",0,0,1,0,0,"一种会在月圆之夜开花的植物。","",25002,1,1,66818,3,83,85
2001185,"妖精的种子",0,"",0,0,1,0,0,"妖精族的种子，是妖精族重要的后代，需要放在摇篮树中养育。","",26015,1,1,0,0,83,85
2001186,"成熟的摇篮",0,"",0,0,1,0,0,"成熟的摇篮果实，里面沉睡着妖精族的小宝宝。","",26015,1,1,0,0,83,85
2001187,"软软粉末炸弹",0,"",0,0,1,0,0,"含有乳根的粉末炸弹，可以让妖精族迷醉。","",26015,1766,3,66821,3,83,85
2001188,"咳咳鳞粉炸弹",0,"",0,0,1,0,0,"将南瓜磨碎制作成的鳞粉炸弹。","",26015,1,1,0,0,83,85
